circuit_name,circuitId,compound,air_temp,track_temp,base_time,degradation_rate
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,99.3658003436426,0.08519329896907252
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,97.64712380952379,0.06494545454545445
Japanese Grand Prix,16,SOFT,27.28860759493671,42.070253164556966,99.46803578947367,0.06198105263157883
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,98.32451948051948,0.003658385093167557
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,99.22825,0.10918749999999967
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,98.44740659340661,0.04205054945054938
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,97.74665934065935,0.004454945054945094
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,100.3634,0.010699999999999942
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,99.079175,0.0672735294117646
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,98.01932768079801,0.04450399002493765
Japanese Grand Prix,16,SOFT,27.28860759493671,42.070253164556966,99.5537090909091,0.07160909090909065
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,99.68638303341902,0.08536375321336727
Japanese Grand Prix,16,SOFT,27.28860759493671,42.070253164556966,99.82253333333334,0.04834999999999899
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,99.97903809523811,0.07102857142857076
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.65344629535002,0.02470638732754234
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,82.71612121212122,0.03196853146853131
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,81.9721775910364,0.013243977591036358
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.54633031935359,0.050035782993458976
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,83.28128571428569,0.01739285714285644
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,82.5934294117647,0.0
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.69482179220343,0.006617145750126603
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,82.98848235294118,0.0
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.81852990787591,0.019946996237187035
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,83.2182957983193,0.0
Mexico City Grand Prix,19,SOFT,25.547368421052628,45.63947368421053,85.33169426751591,0.0
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,83.60219473684211,0.023362406015037727
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.59352380952382,0.0
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,84.11722155688624,0.017938865512218866
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,83.9042,0.0
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,82.71363025210084,0.024748739495798353
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.91508119965724,0.027962776349614624
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,83.02853501400558,0.010258543417366895
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.88160350134666,0.03342545209696034
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,83.57926666666665,0.0
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.49023361344537,0.0
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,84.73595155570807,0.023828157172271745
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,84.01348123249299,0.0
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,85.07396817420437,0.022710217755443653
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.99979551820729,0.0
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,84.73596352583584,0.013717325227963574
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,83.89924985994399,0.0
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,85.15833333333333,0.0
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,82.97990909090909,0.08809486166007899
